uniProtID,accession,label,existence,species,history
CSBD_BACSU,P70964,0,Evidence at protein level,Bacillus subtilis,"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1997-02-01', 'entryVersion': 106, 'sequenceVersion': 1}"
YVFG_BACSU,P71066,0,Evidence at protein level,Bacillus subtilis,"{'firstPublicDate': '2002-04-03', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-02-01', 'entryVersion': 105, 'sequenceVersion': 1}"
GS26_BACSU,P80238,0,Evidence at protein level,Bacillus subtilis,"{'firstPublicDate': '1995-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 115, 'sequenceVersion': 2}"
G17M_BACSU,P80241,0,Evidence at protein level,Bacillus subtilis,"{'firstPublicDate': '1995-02-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1999-07-15', 'entryVersion': 92, 'sequenceVersion': 2}"
GS09_BACIU,P80243,0,Evidence at protein level,Bacillus subtilis,"{'firstPublicDate': '1995-02-01', 'lastAnnotationUpdateDate': '2019-12-11', 'lastSequenceUpdateDate': '1995-02-01', 'entryVersion': 36, 'sequenceVersion': 1}"
VEG6_BACIU,P80699,0,Evidence at protein level,Bacillus subtilis,"{'firstPublicDate': '1996-10-01', 'lastAnnotationUpdateDate': '2019-12-11', 'lastSequenceUpdateDate': '1996-10-01', 'entryVersion': 30, 'sequenceVersion': 1}"
SOI5_BACIU,P80863,0,Evidence at protein level,Bacillus subtilis,"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2019-12-11', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 29, 'sequenceVersion': 1}"
CSI5_BACIU,P81095,0,Evidence at protein level,Bacillus subtilis,"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2019-12-11', 'lastSequenceUpdateDate': '1998-07-15', 'entryVersion': 38, 'sequenceVersion': 1}"
CSE60_BACSU,P94496,0,Evidence at transcript level,Bacillus subtilis,"{'firstPublicDate': '2003-07-25', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1997-05-01', 'entryVersion': 93, 'sequenceVersion': 1}"
YSNF_BACSU,P94560,0,Evidence at transcript level,Bacillus subtilis,"{'firstPublicDate': '2003-02-22', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2009-07-28', 'entryVersion': 108, 'sequenceVersion': 3}"
YVIE_BACSU,P96502,0,Evidence at transcript level,Bacillus subtilis,"{'firstPublicDate': '2009-07-07', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1997-05-01', 'entryVersion': 81, 'sequenceVersion': 1}"
YWQG_BACSU,P96719,0,Evidence at protein level,Bacillus subtilis,"{'firstPublicDate': '2009-01-20', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1997-05-01', 'entryVersion': 101, 'sequenceVersion': 1}"
SP3AB_BACSU,Q01368,0,Evidence at protein level,Bacillus subtilis,"{'firstPublicDate': '1995-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-10-01', 'entryVersion': 99, 'sequenceVersion': 2}"
COTV_BACSU,Q08309,0,Evidence at protein level,Bacillus subtilis,"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1994-10-01', 'entryVersion': 95, 'sequenceVersion': 1}"
COTW_BACSU,Q08310,0,Evidence at protein level,Bacillus subtilis,"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1994-10-01', 'entryVersion': 96, 'sequenceVersion': 1}"
COTX_BACSU,Q08313,0,Evidence at protein level,Bacillus subtilis,"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1994-10-01', 'entryVersion': 99, 'sequenceVersion': 1}"
YNFE_BACSU,Q45069,0,Evidence at protein level,Bacillus subtilis,"{'firstPublicDate': '2003-07-25', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 95, 'sequenceVersion': 1}"
YKTB_BACSU,Q45498,0,Evidence at protein level,Bacillus subtilis,"{'firstPublicDate': '2008-09-02', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 95, 'sequenceVersion': 1}"
SBOX_BACSU,Q7WY57,0,Evidence at transcript level,Bacillus subtilis,"{'firstPublicDate': '2004-02-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2003-10-01', 'entryVersion': 53, 'sequenceVersion': 1}"
ANTE_BACSU,Q7WY63,0,Evidence at transcript level,Bacillus subtilis,"{'firstPublicDate': '2004-02-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-10-01', 'entryVersion': 52, 'sequenceVersion': 1}"
AMP_BRELA,B3EWC5,0,Evidence at protein level,Brevibacillus laterosporus,"{'firstPublicDate': '2013-04-03', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2013-04-03', 'entryVersion': 5, 'sequenceVersion': 1}"
THI1_PANTH,P45741,0,Evidence at protein level,Paenibacillus thiaminolyticus,"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1995-11-01', 'entryVersion': 93, 'sequenceVersion': 1}"
PLYA_PAEAM,D3JTC1,0,Evidence at protein level,Paenibacillus amylolyticus,"{'firstPublicDate': '2016-02-17', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2010-03-23', 'entryVersion': 24, 'sequenceVersion': 1}"
METAS_PELHB,G4RES5,0,Evidence at protein level,Pelagibacterium halotolerans,"{'firstPublicDate': '2017-06-07', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2011-12-14', 'entryVersion': 57, 'sequenceVersion': 1}"
CLDB_STRCP,A0A0H5BB10,0,Evidence at protein level,Streptomyces cyslabdanicus,"{'firstPublicDate': '2018-07-18', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2015-10-14', 'entryVersion': 16, 'sequenceVersion': 1}"
CLDD_STRCP,A0A0H5BN57,0,Evidence at protein level,Streptomyces cyslabdanicus,"{'firstPublicDate': '2018-07-18', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2015-10-14', 'entryVersion': 21, 'sequenceVersion': 1}"
CCLA_CARML,B2MVM5,0,Evidence at protein level,Carnobacterium maltaromaticum,"{'firstPublicDate': '2009-02-10', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2008-06-10', 'entryVersion': 36, 'sequenceVersion': 1}"
CBB2_CARML,P38580,0,Evidence at protein level,Carnobacterium maltaromaticum,"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1994-10-01', 'entryVersion': 94, 'sequenceVersion': 1}"
CBA_CARML,P38578,0,Evidence at protein level,Carnobacterium maltaromaticum,"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1994-10-01', 'entryVersion': 55, 'sequenceVersion': 1}"
CBB1_CARML,P38579,0,Evidence at protein level,Carnobacterium maltaromaticum,"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1994-10-01', 'entryVersion': 83, 'sequenceVersion': 1}"
PIS1_CARML,P80569,0,Evidence at protein level,Carnobacterium maltaromaticum,"{'firstPublicDate': '1996-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-05-10', 'entryVersion': 80, 'sequenceVersion': 2}"
BGAL_CARML,Q9RFN0,0,Evidence at protein level,Carnobacterium maltaromaticum,"{'firstPublicDate': '2011-05-03', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 58, 'sequenceVersion': 1}"
CB2I_CARML,P38582,0,Evidence at protein level,Carnobacterium maltaromaticum,"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1994-10-01', 'entryVersion': 59, 'sequenceVersion': 1}"
NUCC_VIBMT,P0DUD6,0,Evidence at protein level,Vibrio metoecus,"{'firstPublicDate': '2021-02-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2021-02-10', 'entryVersion': 5, 'sequenceVersion': 1}"
ACPY1_PAELE,A0A848M4Z0,0,Evidence at protein level,Paenibacillus lemnae,"{'firstPublicDate': '2022-10-12', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2021-09-29', 'entryVersion': 5, 'sequenceVersion': 1}"
HCMB_AQUTE,I3VE74,0,Evidence at protein level,Aquincola tertiaricarbonis,"{'firstPublicDate': '2022-05-25', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2012-09-05', 'entryVersion': 36, 'sequenceVersion': 1}"
HCMA_AQUTE,I3VE77,0,Evidence at protein level,Aquincola tertiaricarbonis,"{'firstPublicDate': '2022-05-25', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2012-09-05', 'entryVersion': 36, 'sequenceVersion': 1}"
MDPJ_AQUTE,G8FRC5,0,Evidence at protein level,Aquincola tertiaricarbonis,"{'firstPublicDate': '2022-05-25', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2012-01-25', 'entryVersion': 29, 'sequenceVersion': 1}"
MDPK_AQUTE,G8FRC6,0,Evidence at protein level,Aquincola tertiaricarbonis,"{'firstPublicDate': '2022-05-25', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2012-01-25', 'entryVersion': 50, 'sequenceVersion': 1}"
DDDP_ROSNI,A3SK19,0,Evidence at protein level,Roseovarius nubinhibens,"{'firstPublicDate': '2015-09-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-04-03', 'entryVersion': 59, 'sequenceVersion': 1}"
XSC_ROSNI,A3SR25,0,Evidence at protein level,Roseovarius nubinhibens,"{'firstPublicDate': '2019-01-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-04-03', 'entryVersion': 57, 'sequenceVersion': 1}"
CUYA_ROSNI,A3SQG3,0,Evidence at protein level,Roseovarius nubinhibens,"{'firstPublicDate': '2019-01-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-04-03', 'entryVersion': 61, 'sequenceVersion': 1}"
BVMO_PSEBH,A3U3H1,0,Evidence at protein level,Pseudooceanicola batsensis,"{'firstPublicDate': '2014-10-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-04-03', 'entryVersion': 54, 'sequenceVersion': 1}"
SOFIC_SHEON,Q8E9K5,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2012-05-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 98, 'sequenceVersion': 1}"
HEPT_SHEON,Q8ECH6,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2021-04-07', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 88, 'sequenceVersion': 1}"
MNTA_SHEON,Q8ECH7,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2021-04-07', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 96, 'sequenceVersion': 1}"
HIPA_SHEON,Q8EIX3,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2015-02-04', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 86, 'sequenceVersion': 1}"
MCCA_SHEON,Q8EJI6,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2015-04-29', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2013-01-09', 'entryVersion': 96, 'sequenceVersion': 2}"
ACND_SHEON,Q8EJW3,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2015-04-29', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 100, 'sequenceVersion': 1}"
FRDA_SHEON,P83223,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2002-05-27', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-11-25', 'entryVersion': 147, 'sequenceVersion': 2}"
URDA_SHEON,Q8CVD0,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2013-04-03', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 114, 'sequenceVersion': 1}"
NRFA_SHEON,Q8EAC7,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2006-12-12', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 121, 'sequenceVersion': 1}"
KDNB_SHEON,Q8EEB0,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2015-11-11', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 93, 'sequenceVersion': 1}"
PRPF_SHEON,Q8EJW4,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2015-04-29', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 97, 'sequenceVersion': 1}"
LEU3_SHEON,Q8E9N3,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2003-12-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 122, 'sequenceVersion': 1}"
ISPF_SHEON,Q8EBR3,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2004-08-31', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 117, 'sequenceVersion': 1}"
DEOD3_SHEON,Q8EDM4,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2006-01-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 103, 'sequenceVersion': 1}"
RNH_SHEON,Q8EE30,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2003-11-14', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 113, 'sequenceVersion': 1}"
KDSB_SHEON,Q8EEA9,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2009-04-14', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 112, 'sequenceVersion': 1}"
KDNA_SHEON,Q8EEB1,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2015-11-11', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 92, 'sequenceVersion': 1}"
EFP_SHEON,Q8EEP9,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2003-06-06', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 105, 'sequenceVersion': 1}"
OLED_SHEON,Q8EG63,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2019-05-08', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 90, 'sequenceVersion': 1}"
OLEC_SHEON,Q8EG64,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2019-05-08', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 93, 'sequenceVersion': 1}"
OLEB_SHEON,Q8EG65,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2019-05-08', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 102, 'sequenceVersion': 1}"
OLEA_SHEON,Q8EG66,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2019-05-08', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 94, 'sequenceVersion': 1}"
ANMK_SHEON,Q8EHB5,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2006-09-19', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 98, 'sequenceVersion': 1}"
NAPB_SHEON,Q8EIJ4,0,Evidence at transcript level,Shewanella oneidensis,"{'firstPublicDate': '2012-05-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 94, 'sequenceVersion': 1}"
HIPB_SHEON,Q8EIX4,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2015-02-04', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2013-01-09', 'entryVersion': 94, 'sequenceVersion': 2}"
PDEB_SHEON,Q8EJM6,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2014-07-09', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 99, 'sequenceVersion': 1}"
PNCC_SHEON,Q8EK32,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2008-05-20', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 101, 'sequenceVersion': 1}"
CCME_SHEON,Q8EK44,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2006-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 103, 'sequenceVersion': 1}"
MDH_SHEON,P82177,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-11-15', 'entryVersion': 142, 'sequenceVersion': 2}"
EARP_SHEON,Q8EEP8,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2021-06-02', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 77, 'sequenceVersion': 1}"
Y3888_SHEON,Q8EAL4,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2004-11-23', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 82, 'sequenceVersion': 1}"
APAG_SHEON,Q8EB92,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2004-07-19', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 97, 'sequenceVersion': 1}"
Y3346_SHEON,Q8EBZ9,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2004-04-26', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 96, 'sequenceVersion': 1}"
Y2176_SHEON,Q8EF26,0,Evidence at protein level,Shewanella oneidensis,"{'firstPublicDate': '2005-11-22', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-03-01', 'entryVersion': 93, 'sequenceVersion': 1}"
OGA_OCEGH,Q2CEE3,0,Evidence at protein level,Oceanicola granulosus,"{'firstPublicDate': '2014-11-26', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2006-04-04', 'entryVersion': 57, 'sequenceVersion': 1}"
AT_OCEGH,Q2CEE2,0,Evidence at protein level,Oceanicola granulosus,"{'firstPublicDate': '2014-11-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2006-04-04', 'entryVersion': 65, 'sequenceVersion': 1}"
METXA_SULAO,E0UR96,0,Evidence at protein level,Sulfurimonas autotrophica,"{'firstPublicDate': '2017-06-07', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2010-11-02', 'entryVersion': 67, 'sequenceVersion': 1}"
HPRK_STAXY,Q9S1H5,0,Evidence at protein level,Staphylococcus xylosus,"{'firstPublicDate': '2004-05-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 102, 'sequenceVersion': 1}"
SODM_STAXY,Q9K4V3,0,Evidence at protein level,Staphylococcus xylosus,"{'firstPublicDate': '2006-03-07', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 82, 'sequenceVersion': 1}"
URE1_STAXY,P42873,0,Evidence at protein level,Staphylococcus xylosus,"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 113, 'sequenceVersion': 3}"
ISAA_STAXY,A7IY64,0,Evidence at protein level,Staphylococcus xylosus,"{'firstPublicDate': '2008-04-08', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-09-11', 'entryVersion': 34, 'sequenceVersion': 1}"
URE2_STAXY,P42874,0,Evidence at protein level,Staphylococcus xylosus,"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1995-11-01', 'entryVersion': 102, 'sequenceVersion': 1}"
URE3_STAXY,P42875,0,Evidence at protein level,Staphylococcus xylosus,"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1995-11-01', 'entryVersion': 102, 'sequenceVersion': 1}"
PTHP_STAXY,Q9EYQ9,0,Evidence at protein level,Staphylococcus xylosus,"{'firstPublicDate': '2004-05-10', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-03-01', 'entryVersion': 93, 'sequenceVersion': 1}"
PZNO1_LYSAN,A0A172J1R7,0,Evidence at protein level,Lysobacter antibioticus,"{'firstPublicDate': '2022-10-12', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2016-09-07', 'entryVersion': 9, 'sequenceVersion': 1}"
PHZM_LYSAN,A0A172J1V3,0,Evidence at protein level,Lysobacter antibioticus,"{'firstPublicDate': '2022-10-12', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2018-03-28', 'entryVersion': 20, 'sequenceVersion': 2}"
